Name,Author,Suggest for blog,Year,Month,Program,Theme,Created by,Last Updated,Original Document (Google Doc),Suggest for program mailing
“Girl Playing Flute” by Stephen Lee Birchfield Jr.,,No,2019,08 - August,Picture Essay,https://www.notion.so/Girl-Playing-Flute-picture-6179f791cdf2419391cee89ade29b825,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nhJ2iLA4AUNL1CavZkNNPTBUns73DCC_7QUCnlJfcSg/edit,No
“Helping Hand” by Joseph Alvin Parrish,,No,2019,07 - July,Picture Essay,https://www.notion.so/Wolves-927e8359d3464475b5b936251b8b1fa3,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1v68D-9DRLzgbO9aR98eZI9vNtRgt6eSCQDezlR5ntHI/edit,No
“Floating” by Steven P. Arthur,,No,2019,04 - April,Picture Essay,https://www.notion.so/Blimp-picture-cd62b6c260f045019870c8b096884994,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1FyXVvBjK4K5YF9cbbOEcHtNvpHnAQCsEOzX2IdIBEqQ/edit,No
“Zep Tepi” by Calvin Westerfield,,No,2017,02 - February,Word Theme Essay,https://www.notion.so/Stars-764e8fe72d3d4601a5177564f6630453,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nGZF4tibSG77CaXNFtH1TZjQjOr8Yg0p-DWU5RCTnxA/edit?usp=sharing,No
"""Thankful"" by Stan Moore",,No,2017,12 - December,Word Theme Essay,https://www.notion.so/Thankful-4222ec4c132c4e8bb8f48112aa6afa11,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/10OllgMoPVOr4T0MrYoedCdDcK8LjKDAK4LiBsw9f9a4/edit,No
“Baby Feet” by Cesar Hernandez,,No,2019,12 - December,Picture Essay,https://www.notion.so/Baby-Feet-c21bb47aa7dc4111b49b31db9d02b9a9,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/184Isy5EPwUVZ6ohy7uU2TEFpufjH0OJPBWo7DQc62XI/edit,No
"""Breakfast"" by Daniel Alvarez",,No,2015,09 - September,Word Theme Essay,https://www.notion.so/Breakfast-928b515d50c9407f8f46e869ba61a4f5,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1mqH6XFqVwSrtTwwnA7qnieotZ4ZZLUM4LPnNx_clcuI/edit,No
“The Piper” by Frank Olms,,No,2019,08 - August,Picture Essay,https://www.notion.so/Girl-Playing-Flute-picture-6179f791cdf2419391cee89ade29b825,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1bOXRgFhnG0F3Ik3czKHL6v27xvrt0MiqpBPMInKOl8s/edit,No
“You Don’t Deserve Help” by Robert Johan Richter,,No,2019,07 - July,Word Theme Essay,https://www.notion.so/Helping-Hand-d9cabd2858d341c18e2efd38db1b2a6a,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1GfEnsgseusm5N2KOr4swBu5ER2iAtuiK9AdncJYRgx8/edit,No
“No Room For innocence” by Chad Frank,,No,2019,06 - June,Picture Essay,https://www.notion.so/Girl-with-Pail-0e293d5730024285a2dfa5e12ce8b26f,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NDlvMJmXyXNh0KcMPIVAZXkWqMBeWr2b-ILt0DS3-pw/edit,No
,,No,,,Word Theme Essay,,Lucero Contreras,"February 21, 2021 4:48 AM",,No
"“When Life Gives you Choices, Make Good Decisions” by James D. Wisner",,No,2018,03 - March,Word Theme Essay,https://www.notion.so/Apologies-f25d17451e734da89b4936dab893b044,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1UHvIG7MHKQVmnU-65yXsv8ql3IW_qWcn7OZ8UcDg8EY/edit,No
Steven P. Arthur,,No,2016,02 - February,Word Theme Essay,https://www.notion.so/Haircuts-83195950aee844a3ad895355d388b1fa,Lucero Contreras,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zwxalYwSHLuGr0GVSxqbvMQE0haR5aslgJW-6mOhnH4/edit,No
"""Distant Relatives"" by Delvin Diles",,No,2018,01 - January,Word Theme Essay,https://www.notion.so/My-Parents-885a248b35c34a0ba079f64102686602,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1MYbv4jNCMG1_gGV0Y1MNNazEln8yXCX_7cGapj4qHvk/edit,No
"""Gratitude: The Moisturizer of Life"" by Catherine LaFleur",,No,2017,04 - April,Word Theme Essay,https://www.notion.so/Gratitude-3d58a5cb162f470cb450edf4932f5bc2,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1_sLamwfMnVq0qcaEhbEyJ9qO2HLvlJ5iHhDxtN7ewQQ/edit,No
"""Practical Joke"" by Daniel Alvarez",,No,2015,12 - December,Word Theme Essay,https://www.notion.so/Practical-Joke-698ad4db8b73434696132bfc3ab92043,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1D98jxPquRYzqZnzFLCCXPePVhsKZDlUfBfclZMhiGdU/edit,No
“Flying” by John Naylor,,No,2019,11 - November,Word Theme Essay,https://www.notion.so/Flying-b539dacab61a43858173795cbf9dc400,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IIcuN3BxY-sJ7Z7cgnZTvADc0_DinF2FDke5H1D8CmE/edit,No
“Emerging from the Fog” by Chad Frank,,No,2018,06 - June,Word Theme Essay,https://www.notion.so/Emerging-From-the-Fog-030a89775d564ee29a4948bd452f5dc7,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Mg8FfO_5Bj5BnLjg5IpPtZGfe4CJrIVetZJx2S-zqB0/edit,No
“One Plus One” by Cambren Thomas,,No,2018,07 - July,Word Theme Essay,https://www.notion.so/Weddings-ef5ca531c72442c7a00d32a5cb6c988c,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/14y4mDCeHRr5KE9gc6hBN8sBtRhZA5vhcSa2Rg67PJfE/edit,No
“Robot” by G.A.F Littlefield,,No,2019,01 - January,Picture Essay,https://www.notion.so/Girlfriend-Meme-picture-f61e0d642b564776bbea50081735c65d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1DFmlmmAXX5bgQf97xO6mXyFQXKr8tsY_tn50hlTW-Ks/edit,No
"“When life gives you crap, make room for more” by Steven P. Arthur",,No,2019,04 - April,Word Theme Essay,https://www.notion.so/When-Life-Gives-You-ab769e74fc364ed6b29790fe8dd58fee,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/16i2PoEGYta6dpPn49ExVX8-oKdSJ09xhBt3Lb7LvA1A/edit,No
"""The Flock"" by Kevin Vorshak",,No,2016,02 - February,Picture Essay,https://www.notion.so/Birds-picture-0baab23a44a641228010fd5a01320de9,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/14a9Sq6-1Y1FW-_kFoIcMzWh3iS-jTogC9Uvzw5mhMX8/edit,No
"""Tricky Business"" by Detrick Shaw",,No,2019,09 - September,Word Theme Essay,https://www.notion.so/Tricky-Business-331831255f2948e1a67bb59bfc7bf731,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1kJQOtzYqrxry8wz2EsrTmtPx21OMOMYowjJKYPBup1w/edit,No
“Couple at a Table” by Efren Hawkins,,No,2019,09 - September,Picture Essay,https://www.notion.so/Vintage-Conversations-7b410809c8a04105b234ce7af2a490fa,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IDTgliT8-0DlbHgGm2myN_WU4uv1qR22WrHUF47RTwg/edit,No
“Girl Looking Through Window” by Cesar Hernandez,,No,2019,11 - November,Picture Essay,https://www.notion.so/Girl-Looking-through-Window-6fcdae9133d449fa9755e7dbc8ecb2ea,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1Cd3mdD8VGxOosZTJ43KBhxHv1ziBdAqMmhESpIBqRxg/edit,No
"""Peer Pressure"" by Daniel Alvarez",,No,2015,12 - December,Picture Essay,https://www.notion.so/Boys-Smoking-65888a4183b74b48ab1b636bb399689a,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zgWJzK7s5w3JFoCySQYQ1afG0uoZXiLAothuAzUR4B8/edit,No
“Emerging From the Fog” by Wesley Plater,,No,2018,06 - June,Word Theme Essay,https://www.notion.so/Emerging-From-the-Fog-030a89775d564ee29a4948bd452f5dc7,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nYPrOckfnXeZfJ4cx9pJODWd6J5NopPOh2UjArpqTyE/edit,No
"""Apologies"" by Jaime Marrero",,No,2018,03 - March,Word Theme Essay,https://www.notion.so/Apologies-f25d17451e734da89b4936dab893b044,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IHE-zrwZ2pQCC6Q29QclZgFbxf2VKgqhxpOqFgpBDd4/edit,No
"""Family Reunion"" by J. Bauhaus",,No,2015,11 - November,Word Theme Essay,https://www.notion.so/Family-Reunion-f4a335c2759d454797d2b975106630a0,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zYtFCAQcrZ2SCEJ8M4EcD7XA49eW8xO10Lfzuuwy31Q/edit,No
“I Was Only Looking” by Carl Nunnery,,No,2019,01 - January,Picture Essay,https://www.notion.so/Girlfriend-Meme-picture-f61e0d642b564776bbea50081735c65d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1XCI8_LIsCQDyMlPAkX_PCaRvZ9j1rW1fMC2x88FRlvI/edit,No
“A Wonderful Night” by David Brown,,No,2019,09 - September,Picture Essay,https://www.notion.so/Vintage-Conversations-7b410809c8a04105b234ce7af2a490fa,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1q2uv3o22L5rlWniY4DFWeRqc_Dgzs2TwY9N6iPgUpW8/edit,No
“Melted Candle Memories” by Alton Chavis,,No,2017,04 - April,Word Theme Essay,https://www.notion.so/Birthdays-18a5dbfd7f1d44b484f256ce90d576a0,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1ufUTkBJIFF1srZP5woZ9PBzichqYrVWI5FZ44p8oYLE/edit,No
“Sisters” by Jack Simpson,,No,2019,10 - October,Word Theme Essay,https://www.notion.so/Sisters-f81505944e2f41f482e6821179aa9f98,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1UnrYUaCyzzzg0QAoN4RNyRYsiUrFMZPoGUiTmPHi9qU/edit,No
“Alone” by Tony Ball,,No,2019,11 - November,Picture Essay,https://www.notion.so/Girl-Looking-through-Window-6fcdae9133d449fa9755e7dbc8ecb2ea,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1CCKqGL9ZGU7yfdc00MUGv5n040C46Bg6JKeddbmuJpE/edit,No
"""Because I said Thank You"" by Clarence Whitaker-Jones",,No,2017,04 - April,Word Theme Essay,https://www.notion.so/Gratitude-3d58a5cb162f470cb450edf4932f5bc2,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1DNsPIeHprpI_3fny85DyhI9c7AREAyJil1HKKVS0l8M/edit,No
“Sisters” by James Bauhaus,,No,2019,10 - October,Word Theme Essay,https://www.notion.so/Sisters-f81505944e2f41f482e6821179aa9f98,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/162IiWZEQIRmTR4nzTNanU9XNr5LEj0PfHaJo6utuk_U/edit,No
"""Inside There’s a Beautiful Cacophony"" by Dexter Rabadan",,No,2015,08 - August,Picture Essay,https://www.notion.so/Girl-On-Bench-cfc4f85c71484acaa5142b8d4a5573b4,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1RY2lXEEc21OEj6XmOF0T1VgdNmb_Zm8msqDJDpqYpNY/edit,No
"""Keeping Calm"" by Tommy Hightower",,No,2017,08 - August,Word Theme Essay,https://www.notion.so/Keeping-Calm-05f5afacfacb4282a9b0f04c87090a47,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1JxXf24QuvUsLNw4DQbiL8cdItSnXorMNjf-3XU9Iem0/edit,No
"""Why I Must Kneel"" by Nate A. Lindell",,No,2017,12 - December,Word Theme Essay,https://www.notion.so/Thankful-4222ec4c132c4e8bb8f48112aa6afa11,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1mJ-P1MRyAmthx8yUk389GBQAuCYroDOdB_7vG2f9Hrw/edit,No
"""Life; And Purpose?"" by CL Nobles",,No,2017,09 - September,Word Theme Essay,https://www.notion.so/Life-s-Purpose-d52f9cdeae1f4450a5d94345175cd69b,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1a2TCVToqM-E3Ht2Tu6Ea5XAfc7MlZGt0Sh7v4WEyVkE/edit,No
"""Wicked Games"" by Catherine LaFleur",,No,2017,10 - October,Word Theme Essay,https://www.notion.so/Protected-26f7ccde22ae404183ef7c028123da63,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1fH1kgM9m76Inwn_NJH7WDcXYk7MX4Z8tiGBiEOql3Ms/edit,No
"""Family Reunion"" by Colin Van Billiard",,No,2015,11 - November,Word Theme Essay,https://www.notion.so/Family-Reunion-f4a335c2759d454797d2b975106630a0,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/11oxFnbcCAPNliTKaIG8RkKPpMNTvbixfkU3pD9tvG0g/edit,No
“Final Solace” by Edward Williams Jr.,,No,2019,11 - November,Picture Essay,https://www.notion.so/Girl-Looking-through-Window-6fcdae9133d449fa9755e7dbc8ecb2ea,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1jnMXQXHpQBQkmahvMLHg64rqki5qMZYqUYpYjCvjglE/edit,No
"""Practical Joke"" by J. Bauhaus",,No,2015,12 - December,Word Theme Essay,https://www.notion.so/Practical-Joke-698ad4db8b73434696132bfc3ab92043,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1HB5hO6h75dZ0kpS0z4YbwYPIiUrsnU5lT8p3JDiZK7w/edit,No
Untitled by G.A.F. Littlefield,,No,2019,10 - October,Picture Essay,https://www.notion.so/Kids-with-Chains-d9a2070769334d70b1374a360f545fad,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1oiv1hVzKZBpQ_XMnqwqdhIckl55BvK4ccCbXd5-cDeA/edit,No
"""The Art of Finding"" by Chadwick Majamay",,No,2017,01 - January,Word Theme Essay,https://www.notion.so/Found-2144c4dc561a4a9696d40aa0216ade05,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/19WqKUOJx3NLeu23pZ6afZls0rHdf3GXtIf3CX2p61iA/edit?usp=sharing,No
"""Floral Fixation"" by Carl Branson ",,No,2018,05 - May,Word Theme Essay,https://www.notion.so/Flowers-11000c6c57cb47949ca6c79b70e4b06d,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NlHDj9OStO6vJT-zSsK3GpeJNXU7Vpv8HjhP77tYuYk/edit,No
"""The Sanctuary"" by Anthony Montecino",,No,2015,09 - September,Picture Essay,https://www.notion.so/Island-cfcf23d5126d43e6823c01f6485e892c,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1hds7zCsgSCtHMIvKXywL1GGk1EocU02AVDJiNGdX_DQ/edit,No
"""The Rain Wash Away"" by Jason Gonzalez",,No,2016,01 - January,Picture Essay,https://www.notion.so/Girl-With-Umbrella-picture-791055d231ad4f1a8f74565a0d007956,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1fjwoMPi-hWqETYfENwHA6Js3WbNWpepm8n_1XX3PfqE/edit,No
“Flying” by David Whitesell,,No,2019,11 - November,Word Theme Essay,https://www.notion.so/Flying-b539dacab61a43858173795cbf9dc400,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1hwrP75_SWBsvopxw9OdI1VjAamcfgJJ8EX7UgOQGxhY/edit,No
"""The Balance Life"" by Martin Vicario",,No,2018,01 - January,Word Theme Essay,https://www.notion.so/My-Parents-885a248b35c34a0ba079f64102686602,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1193ZDdn5muR9Mo_Jp6Fa17n6Bbxl22TdELQx-g5zkbU/edit,No
"Unknown ",,No,2019,03 - March,Word Theme Essay,https://www.notion.so/Believe-It-or-Not-5606a5248d3c4545a5fca43545901e88,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zP_mexd0160pAIvjS7mp2R7vTkV27yMcYvG3uRSneKI/edit,No
“Sisters Blood and Ghost” by Seth E,,No,2019,10 - October,Word Theme Essay,https://www.notion.so/Sisters-f81505944e2f41f482e6821179aa9f98,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1b1Epd6XHkp9fFNu7qSi1koWgumczpDpbB8wdHTatMPg/edit,No
"""A Few Reasons"" by Jeremy Dunlap",,No,2017,04 - April,Word Theme Essay,https://www.notion.so/Gratitude-3d58a5cb162f470cb450edf4932f5bc2,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1CaUgO7dwqAN6zCWOa5O8aN3_YqpW44URwgw1jN9HZ7Q/edit,No
Untitled by Gerald R. Durst,,No,2016,04 - April,Picture Essay,https://www.notion.so/Lone-Dog-picture-b4a2224e915d4b7c89e169603c5f7e7b,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NYnBXFfuRf7SpehxTl8xMPc-NhjOQLi21FZ-AUkm8D0/edit,No
“Walking My Track” by James Schmidt,,No,2019,02 - February,Picture Essay,https://www.notion.so/Railroad-Track-picture-b34f2bfd780042899829127dda3b4b96,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1VKyjpSN8pqBa0Ce5yIOvlOtf4ToaNGPBkZh1KFlVgFM/edit,No
Untitled by Terry Lytle,,No,2019,04 - April,Picture Essay,https://www.notion.so/Blimp-picture-cd62b6c260f045019870c8b096884994,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1S4T5IcD0GPzCUjqt6XPABF6T9A3qi9eJIjplGsldpro/edit,No
"""Woman in Black"" by Anonymous",,No,2015,11 - November,Picture Essay,https://www.notion.so/Woman-in-Black-576d14a63c184a8aa3074dcaa35d574e,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1mN2tkY2vzEdobyn142Yn_4SqLRNY2zVOJTb2hcdlq8I/edit,No
Untitled by by Rodney Tate,,No,2016,04 - April,Picture Essay,https://www.notion.so/Lone-Dog-picture-b4a2224e915d4b7c89e169603c5f7e7b,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1NotdO-XM-5vIPHPk_Pq692UrOD0CUaHXY4KGY_FE0oc/edit,No
"""Little P.O.W.'s Need Protected"" by Steven Lee Adkins Jr.",,No,2017,10 - October,Word Theme Essay,https://www.notion.so/Protected-26f7ccde22ae404183ef7c028123da63,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1XKBjvdX-GLdy5Yp6FWgImlUcT4jLmhx6IUaAJGjlCzo/edit,No
“Baby Feet” by JaQuan Weathers,,No,2019,12 - December,Picture Essay,https://www.notion.so/Baby-Feet-c21bb47aa7dc4111b49b31db9d02b9a9,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1gKphsbJRNdmT950dtGGY5XgnaFU3L8kd_PaJBJ6PBng/edit,No
"""Alice"" by Ryan Hill",,No,2016,01 - January,Picture Essay,https://www.notion.so/Girl-With-Umbrella-picture-791055d231ad4f1a8f74565a0d007956,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1i-ADR2keMkuuwDpapEJc6j21SoyjgyoHqUxtmCvDzx8/edit,No
"""My Body"" by Deric Conn",,No,2019,12 - December,Word Theme Essay,https://www.notion.so/My-Body-32aabae793f142c58438600f395655cf,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1yIEOJGaY5ZcR55HnClpLRQOBqlK7ksX9_8mIgJ-rAAM/edit,No
"""One of You"" by Jordan Jones",,No,2019,10 - October,Word Theme Essay,https://www.notion.so/Sisters-f81505944e2f41f482e6821179aa9f98,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1HgBjdQvSDfElgHCxzZbRIL4_M88EcsUpQO110ONPwRE/edit,No
“Wanted: Home for Loving Dog” by Harry Carrillo,,No,2019,05 - May,Picture Essay,https://www.notion.so/Fox-Pushing-Duck-in-Basket-picture-7ca32868b1f246bfa2f0ba32e68ef5e4,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1lJEtyWxCTfnE5bn5Ul3i4yySy6-YpsuBwKqIpLt-56k/edit,No
"""She Loves Me Not"" by Nate A. Lindell",,No,2018,05 - May,Word Theme Essay,https://www.notion.so/Flowers-11000c6c57cb47949ca6c79b70e4b06d,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1nfmmKfDzL6nIbMQjMEUiMt4UJwZl0GUnzRneBGvU_pk/edit,No
“All is Well?” by Chad Frank,,No,2019,04 - April,Picture Essay,https://www.notion.so/Blimp-picture-cd62b6c260f045019870c8b096884994,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1yYHMNsJrmHUFLT_lnBtIYcN3tP4TclsauI2z8COB-18/edit,No
"""Accomplishments"" by Tommy Hightower",,No,2017,06 - June,Word Theme Essay,https://www.notion.so/Accomplishments-40b534ffdc084c9f86ff25f45d76e8c5,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1SGaK-TIL_LmPdNQ61lwFy8erjNDI9iBSD7vhzt18BeQ/edit,No
"“Double Take” by Robert Andrew Bartlett, Sr.",,No,2019,01 - January,Picture Essay,https://www.notion.so/Girlfriend-Meme-picture-f61e0d642b564776bbea50081735c65d,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1HAxIciJwAQsJcORH5xAOOsJRPcx5RBYnFZ8gtgp_eHc/edit,No
“My Sisters” by D. Gresham,,No,2019,10 - October,Word Theme Essay,https://www.notion.so/Sisters-f81505944e2f41f482e6821179aa9f98,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1XB-ASAbzcu-rPf8f9PHjQhrLvEQisw2KvLallJC2aMw/edit,No
"""A Mother’s Love"" by Curtis Colvin",,No,2015,11 - November,Picture Essay,https://www.notion.so/Woman-in-Black-576d14a63c184a8aa3074dcaa35d574e,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/10cCTor7Sc4BsZIWabgepyoX8JZPitLTb-18oByYR8d4/edit,No
“The View” by Deric Conn,,No,2019,11 - November,Picture Essay,https://www.notion.so/Girl-Looking-through-Window-6fcdae9133d449fa9755e7dbc8ecb2ea,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1yz54hdVneY6Vzi5VK0FQUP_vALr0X-amFPonZT7vJ0o/edit,No
"""Practical Joke"" by Lathon Jordana",,No,2015,12 - December,Word Theme Essay,https://www.notion.so/Practical-Joke-698ad4db8b73434696132bfc3ab92043,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1GrcOwEZg_s-vG7P8sYWaWbPqHQNTDO1wQz_mu9o1Vs0/edit,No
“A Close Call” by D Gresham,,No,2019,09 - September,Word Theme Essay,https://www.notion.so/A-Close-Call-cd5b212ec51a44398461d66a54ad173e,Cathy Xie,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1-2EQo1x0OZaqHlF5z0abtZJEVbwz9XCBVmsLVpy0Kic/edit,No
"""Birthdays"" by James Bauhaus",,No,2017,04 - April,Word Theme Essay,https://www.notion.so/Birthdays-18a5dbfd7f1d44b484f256ce90d576a0,Katie Kwak,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1G1pXSH84W8HzUX_tE0Jm16oMGwQoug-4kWOQZD_c_l8/edit,No
“Surprise” by Carl Nunnery,,No,2019,06 - June,Picture Essay,https://www.notion.so/Girl-with-Pail-0e293d5730024285a2dfa5e12ce8b26f,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1IOHV4h51ysNFlJlpcvJ2W4iybpX0Wlt6zIeNKluIy5M/edit,No
The Lewinsky Connection,,No,2016,02 - February,Word Theme Essay,https://www.notion.so/Haircuts-83195950aee844a3ad895355d388b1fa,Lucero Contreras,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1zwxalYwSHLuGr0GVSxqbvMQE0haR5aslgJW-6mOhnH4/edit,No
"""Time To Think"" by Jason Miears",,No,2015,08 - August,Picture Essay,https://www.notion.so/Girl-On-Bench-cfc4f85c71484acaa5142b8d4a5573b4,Allaire Tetrault,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1eU1ePLJXFhWqFXK8iesmxA44v-8Q3gVEcH28v6S-Ups/edit,No
"""Predetermined Destination"" by James Smith",,No,2016,01 - January,Picture Essay,https://www.notion.so/Girl-With-Umbrella-picture-791055d231ad4f1a8f74565a0d007956,Kelly Yu,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1p0ZYX-hAinFQgaLrDprOBg0rbc3GtZ61iycRN0ig6Ok/edit,No
“Picture Theme” by Cesar Hernandez,,No,2019,09 - September,Picture Essay,https://www.notion.so/Vintage-Conversations-7b410809c8a04105b234ce7af2a490fa,Anna Nguyen,"February 21, 2021 4:48 AM",https://docs.google.com/document/d/1N4LedcBo3rGyo9qZgrlNhinvVUjZhXXHGBVM1KmpkSw/edit,No
